ID_DESTINO|TIPO_DESTINO|FECHA_LLAMADA|TOTAL_MINUTOS|TOTAL_LLAMADAS
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
999|FIJO-VOZ|03/01/24|553958|251675
1001|MOVIL-SMS|03/01/24|63574|33261
1001|MOVIL-SMS|03/01/24|63574|33261
1001|MOVIL-SMS|03/01/24|63574|33261
1002|MOVIL-SMS|03/01/24|1354|708
1002|MOVIL-VOZ|03/01/24|1354|708
1011|FIJO-VOZ|03/01/24|11|5
1011|MOVIL-SMS|03/01/24|11|5
1022|MOVIL-VOZ|03/01/24|32554|13165
1049|MOVIL-VOZ|03/01/24|22457|10111
1059|MOVIL-VOZ|03/01/24|105488|48513
1060|MOVIL-VOZ|03/01/24|13170|6600
1061|MOVIL-SMS|03/01/24|311|98
1066|MOVIL-SMS|03/01/24|510|255
1101|MOVIL-SMS|03/01/24|207|98
1101|MOVIL-SMS|03/01/24|207|98
1122|MOVIL-SMS|03/01/24|166|38
2|MOVIL-VOZ|04/01/24|4031880|1976419
1122|MOVIL-SMS|04/01/24|121|29
494|MOVIL-VOZ|04/01/24|389360|205149
494|MOVIL-VOZ|04/01/24|389360|205149
696|FIJO-VOZ|04/01/24|140544|60596
696|FIJO-VOZ|04/01/24|140544|60596
696|FIJO-VOZ|04/01/24|140544|60596
696|FIJO-VOZ|04/01/24|140544|60596
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
999|FIJO-VOZ|04/01/24|566502|251770
1001|MOVIL-SMS|04/01/24|65837|34550
1001|MOVIL-SMS|04/01/24|65837|34550
1001|MOVIL-SMS|04/01/24|65837|34550
1002|MOVIL-SMS|04/01/24|2149|1094
1002|MOVIL-VOZ|04/01/24|2149|1094
1011|FIJO-VOZ|04/01/24|4|4
1011|MOVIL-SMS|04/01/24|4|4
1022|MOVIL-VOZ|04/01/24|35227|14191
1049|MOVIL-VOZ|04/01/24|22834|9990
1059|MOVIL-VOZ|04/01/24|110677|49633
1060|MOVIL-VOZ|04/01/24|14281|6629
1061|MOVIL-SMS|04/01/24|264|110
1066|MOVIL-SMS|04/01/24|505|253
1067|MOVIL-SMS|04/01/24|1|1
1067|MOVIL-SMS|04/01/24|1|1
1101|MOVIL-SMS|04/01/24|313|106
1101|MOVIL-SMS|04/01/24|313|106
1112|MOVIL-SMS|04/01/24|2|1
1113|MOVIL-SMS|04/01/24|4|2
1115|MOVIL-SMS|04/01/24|7364|2088
1115|MOVIL-SMS|04/01/24|7364|2088
123|MOVIL-VOZ|04/01/24|2272|450
1001|MOVIL-SMS|05/01/24|59689|31429
999|FIJO-VOZ|05/01/24|566933|254159
1001|MOVIL-SMS|05/01/24|59689|31429
1002|MOVIL-SMS|05/01/24|1184|647
1002|MOVIL-VOZ|05/01/24|1184|647
1011|FIJO-VOZ|05/01/24|6|6
1011|MOVIL-SMS|05/01/24|6|6
1022|MOVIL-VOZ|05/01/24|34265|14069
1049|MOVIL-VOZ|05/01/24|21688|9778
1059|MOVIL-VOZ|05/01/24|107651|50206
1060|MOVIL-VOZ|05/01/24|13793|6680
1061|MOVIL-SMS|05/01/24|161|83
1066|MOVIL-SMS|05/01/24|366|183
1067|MOVIL-SMS|05/01/24|1|1
1067|MOVIL-SMS|05/01/24|1|1
1101|MOVIL-SMS|05/01/24|211|122
1101|MOVIL-SMS|05/01/24|211|122
1115|MOVIL-SMS|05/01/24|6556|2104
1115|MOVIL-SMS|05/01/24|6556|2104
1122|MOVIL-SMS|05/01/24|32|8
0|MOVIL-VOZ|05/01/24|28|3
0|MOVIL-VOZ|05/01/24|28|3
2|MOVIL-VOZ|05/01/24|3879561|1911354
123|MOVIL-VOZ|05/01/24|2092|371
494|MOVIL-VOZ|05/01/24|388997|209270
494|MOVIL-VOZ|05/01/24|388997|209270
696|FIJO-VOZ|05/01/24|145206|63946
696|FIJO-VOZ|05/01/24|145206|63946
696|FIJO-VOZ|05/01/24|145206|63946
696|FIJO-VOZ|05/01/24|145206|63946
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
999|FIJO-VOZ|05/01/24|566933|254159
1001|MOVIL-SMS|05/01/24|59689|31429
2|MOVIL-VOZ|06/01/24|3015460|1587729
1122|MOVIL-SMS|06/01/24|27|6
494|MOVIL-VOZ|06/01/24|297487|159714
494|MOVIL-VOZ|06/01/24|297487|159714
696|FIJO-VOZ|06/01/24|232334|117630
696|FIJO-VOZ|06/01/24|232334|117630
696|FIJO-VOZ|06/01/24|232334|117630
696|FIJO-VOZ|06/01/24|232334|117630
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
999|FIJO-VOZ|06/01/24|443030|213373
1001|MOVIL-SMS|06/01/24|80484|41842
1001|MOVIL-SMS|06/01/24|80484|41842
1001|MOVIL-SMS|06/01/24|80484|41842
1002|MOVIL-SMS|06/01/24|2736|1395
1002|MOVIL-VOZ|06/01/24|2736|1395
1011|FIJO-VOZ|06/01/24|5|5
1011|MOVIL-SMS|06/01/24|5|5
1022|MOVIL-VOZ|06/01/24|25640|11273
1049|MOVIL-VOZ|06/01/24|19750|9578
1059|MOVIL-VOZ|06/01/24|82792|38478
1060|MOVIL-VOZ|06/01/24|11406|6170
1061|MOVIL-SMS|06/01/24|91|64
1066|MOVIL-SMS|06/01/24|504|252
1101|MOVIL-SMS|06/01/24|195|81
1101|MOVIL-SMS|06/01/24|195|81
1113|MOVIL-SMS|06/01/24|2|1
1115|MOVIL-SMS|06/01/24|3474|1265
1115|MOVIL-SMS|06/01/24|3474|1265
123|MOVIL-VOZ|06/01/24|979|294
696|FIJO-VOZ|07/01/24|93062|30076
696|FIJO-VOZ|07/01/24|93062|30076
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
999|FIJO-VOZ|07/01/24|192861|70142
1001|MOVIL-SMS|07/01/24|56578|30111
1001|MOVIL-SMS|07/01/24|56578|30111
1001|MOVIL-SMS|07/01/24|56578|30111
1002|MOVIL-SMS|07/01/24|992|509
1002|MOVIL-VOZ|07/01/24|992|509
1011|FIJO-VOZ|07/01/24|1|1
1011|MOVIL-SMS|07/01/24|1|1
1022|MOVIL-VOZ|07/01/24|10959|3833
1049|MOVIL-VOZ|07/01/24|11093|3765
1059|MOVIL-VOZ|07/01/24|38580|12802
1060|MOVIL-VOZ|07/01/24|4666|1661
1061|MOVIL-SMS|07/01/24|57|10
1066|MOVIL-SMS|07/01/24|508|254
1101|MOVIL-SMS|07/01/24|144|76
1101|MOVIL-SMS|07/01/24|144|76
1115|MOVIL-SMS|07/01/24|1181|563
1115|MOVIL-SMS|07/01/24|1181|563
1122|MOVIL-SMS|07/01/24|3|3
2|MOVIL-VOZ|07/01/24|1312744|501282
123|MOVIL-VOZ|07/01/24|153|46
494|MOVIL-VOZ|07/01/24|115493|45604
494|MOVIL-VOZ|07/01/24|115493|45604
696|FIJO-VOZ|07/01/24|93062|30076
696|FIJO-VOZ|07/01/24|93062|30076
1101|MOVIL-SMS|08/01/24|101|41
1101|MOVIL-SMS|08/01/24|101|41
1115|MOVIL-SMS|08/01/24|1536|492
2|MOVIL-VOZ|08/01/24|1491509|566420
123|MOVIL-VOZ|08/01/24|338|89
494|MOVIL-VOZ|08/01/24|129769|51665
494|MOVIL-VOZ|08/01/24|129769|51665
696|FIJO-VOZ|08/01/24|105678|33370
696|FIJO-VOZ|08/01/24|105678|33370
696|FIJO-VOZ|08/01/24|105678|33370
696|FIJO-VOZ|08/01/24|105678|33370
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
999|FIJO-VOZ|08/01/24|217294|80740
1001|MOVIL-SMS|08/01/24|42335|22502
1001|MOVIL-SMS|08/01/24|42335|22502
1001|MOVIL-SMS|08/01/24|42335|22502
1002|MOVIL-SMS|08/01/24|542|290
1002|MOVIL-VOZ|08/01/24|542|290
1011|FIJO-VOZ|08/01/24|9|7
1011|MOVIL-SMS|08/01/24|9|7
1022|MOVIL-VOZ|08/01/24|13826|4397
1049|MOVIL-VOZ|08/01/24|12054|4147
1059|MOVIL-VOZ|08/01/24|46190|14609
1060|MOVIL-VOZ|08/01/24|4875|1990
1061|MOVIL-SMS|08/01/24|122|19
1066|MOVIL-SMS|08/01/24|276|138
1115|MOVIL-SMS|08/01/24|1536|492
2|MOVIL-VOZ|09/01/24|5963956|2884590
1122|MOVIL-SMS|09/01/24|86|19
494|MOVIL-VOZ|09/01/24|575260|301437
494|MOVIL-VOZ|09/01/24|575260|301437
696|FIJO-VOZ|09/01/24|464536|215932
696|FIJO-VOZ|09/01/24|464536|215932
696|FIJO-VOZ|09/01/24|464536|215932
696|FIJO-VOZ|09/01/24|464536|215932
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
999|FIJO-VOZ|09/01/24|869820|392166
1001|MOVIL-SMS|09/01/24|107835|56103
1001|MOVIL-SMS|09/01/24|107835|56103
1001|MOVIL-SMS|09/01/24|107835|56103
1002|MOVIL-SMS|09/01/24|3505|1365
1002|MOVIL-VOZ|09/01/24|3505|1365
1011|FIJO-VOZ|09/01/24|36|16
1011|MOVIL-SMS|09/01/24|36|16
1022|MOVIL-VOZ|09/01/24|53130|21568
1049|MOVIL-VOZ|09/01/24|35477|16211
1059|MOVIL-VOZ|09/01/24|164206|76881
1060|MOVIL-VOZ|09/01/24|20718|10327
1061|MOVIL-SMS|09/01/24|450|142
1066|MOVIL-SMS|09/01/24|488|244
1067|MOVIL-SMS|09/01/24|1|1
1067|MOVIL-SMS|09/01/24|1|1
1101|MOVIL-SMS|09/01/24|451|212
1101|MOVIL-SMS|09/01/24|451|212
1113|MOVIL-SMS|09/01/24|6|3
1115|MOVIL-SMS|09/01/24|8224|2481
1115|MOVIL-SMS|09/01/24|8224|2481
123|MOVIL-VOZ|09/01/24|3383|615
1001|MOVIL-SMS|10/01/24|93349|49778
999|FIJO-VOZ|10/01/24|987960|445963
1001|MOVIL-SMS|10/01/24|93349|49778
1002|MOVIL-SMS|10/01/24|3467|1002
1002|MOVIL-VOZ|10/01/24|3467|1002
1011|FIJO-VOZ|10/01/24|24|16
1011|MOVIL-SMS|10/01/24|24|16
1022|MOVIL-VOZ|10/01/24|62049|24887
1049|MOVIL-VOZ|10/01/24|40823|19919
1059|MOVIL-VOZ|10/01/24|169286|75037
1060|MOVIL-VOZ|10/01/24|26591|12420
1061|MOVIL-SMS|10/01/24|568|220
1066|MOVIL-SMS|10/01/24|456|228
1067|MOVIL-SMS|10/01/24|9|6
1067|MOVIL-SMS|10/01/24|9|6
1101|MOVIL-SMS|10/01/24|413|154
1101|MOVIL-SMS|10/01/24|413|154
1115|MOVIL-SMS|10/01/24|11585|3069
1115|MOVIL-SMS|10/01/24|11585|3069
1122|MOVIL-SMS|10/01/24|18|14
0|MOVIL-VOZ|10/01/24|1|1
0|MOVIL-VOZ|10/01/24|1|1
2|MOVIL-VOZ|10/01/24|6755532|3260608
123|MOVIL-VOZ|10/01/24|2393|487
494|MOVIL-VOZ|10/01/24|618118|313068
494|MOVIL-VOZ|10/01/24|618118|313068
696|FIJO-VOZ|10/01/24|633414|313638
696|FIJO-VOZ|10/01/24|633414|313638
696|FIJO-VOZ|10/01/24|633414|313638
696|FIJO-VOZ|10/01/24|633414|313638
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
999|FIJO-VOZ|10/01/24|987960|445963
1001|MOVIL-SMS|10/01/24|93349|49778
0|MOVIL-VOZ|11/01/24|1|1
1122|MOVIL-SMS|11/01/24|97|19
2|MOVIL-VOZ|11/01/24|6807112|3271905
123|MOVIL-VOZ|11/01/24|2649|598
494|MOVIL-VOZ|11/01/24|626563|320831
494|MOVIL-VOZ|11/01/24|626563|320831
696|FIJO-VOZ|11/01/24|645156|321210
696|FIJO-VOZ|11/01/24|645156|321210
696|FIJO-VOZ|11/01/24|645156|321210
696|FIJO-VOZ|11/01/24|645156|321210
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
999|FIJO-VOZ|11/01/24|1003151|450175
1001|MOVIL-SMS|11/01/24|83516|44449
1001|MOVIL-SMS|11/01/24|83516|44449
1001|MOVIL-SMS|11/01/24|83516|44449
1002|MOVIL-SMS|11/01/24|1623|848
1002|MOVIL-VOZ|11/01/24|1623|848
1011|FIJO-VOZ|11/01/24|39|20
1011|MOVIL-SMS|11/01/24|39|20
1022|MOVIL-VOZ|11/01/24|63297|24513
1049|MOVIL-VOZ|11/01/24|41569|20291
1059|MOVIL-VOZ|11/01/24|172728|75562
1060|MOVIL-VOZ|11/01/24|25965|12599
1061|MOVIL-SMS|11/01/24|517|221
1066|MOVIL-SMS|11/01/24|290|145
1101|MOVIL-SMS|11/01/24|409|169
1101|MOVIL-SMS|11/01/24|409|169
1112|MOVIL-SMS|11/01/24|16|8
1113|MOVIL-SMS|11/01/24|6|3
1115|MOVIL-SMS|11/01/24|11673|2708
1115|MOVIL-SMS|11/01/24|11673|2708
0|MOVIL-VOZ|11/01/24|1|1
494|MOVIL-VOZ|12/01/24|619235|318686
494|MOVIL-VOZ|12/01/24|619235|318686
696|FIJO-VOZ|12/01/24|603424|297064
696|FIJO-VOZ|12/01/24|603424|297064
696|FIJO-VOZ|12/01/24|603424|297064
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
999|FIJO-VOZ|12/01/24|980288|450578
1001|MOVIL-SMS|12/01/24|91701|49583
1001|MOVIL-SMS|12/01/24|91701|49583
1001|MOVIL-SMS|12/01/24|91701|49583
1002|MOVIL-SMS|12/01/24|1534|800
1002|MOVIL-VOZ|12/01/24|1534|800
1011|FIJO-VOZ|12/01/24|7|6
1011|MOVIL-SMS|12/01/24|7|6
1022|MOVIL-VOZ|12/01/24|58392|23591
1049|MOVIL-VOZ|12/01/24|39016|18922
1059|MOVIL-VOZ|12/01/24|165366|73469
1060|MOVIL-VOZ|12/01/24|24032|12175
1061|MOVIL-SMS|12/01/24|663|225
1066|MOVIL-SMS|12/01/24|462|231
1101|MOVIL-SMS|12/01/24|442|195
1101|MOVIL-SMS|12/01/24|442|195
1113|MOVIL-SMS|12/01/24|22|11
1115|MOVIL-SMS|12/01/24|11735|2886
1115|MOVIL-SMS|12/01/24|11735|2886
1122|MOVIL-SMS|12/01/24|99|28
2|MOVIL-VOZ|12/01/24|6646145|3273552
123|MOVIL-VOZ|12/01/24|2582|476
696|FIJO-VOZ|12/01/24|603424|297064
1060|MOVIL-VOZ|13/01/24|18184|10029
1059|MOVIL-VOZ|13/01/24|123363|58034
1066|MOVIL-SMS|13/01/24|1422|711
1101|MOVIL-SMS|13/01/24|340|190
1101|MOVIL-SMS|13/01/24|340|190
1113|MOVIL-SMS|13/01/24|2|1
1115|MOVIL-SMS|13/01/24|5598|2176
1115|MOVIL-SMS|13/01/24|5598|2176
1122|MOVIL-SMS|13/01/24|13|4
2|MOVIL-VOZ|13/01/24|4855429|2553532
123|MOVIL-VOZ|13/01/24|1055|299
494|MOVIL-VOZ|13/01/24|523542|289132
494|MOVIL-VOZ|13/01/24|523542|289132
696|FIJO-VOZ|13/01/24|581982|322886
696|FIJO-VOZ|13/01/24|581982|322886
696|FIJO-VOZ|13/01/24|581982|322886
696|FIJO-VOZ|13/01/24|581982|322886
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
999|FIJO-VOZ|13/01/24|732810|376205
1001|MOVIL-SMS|13/01/24|119386|62647
1001|MOVIL-SMS|13/01/24|119386|62647
1001|MOVIL-SMS|13/01/24|119386|62647
1002|MOVIL-SMS|13/01/24|2191|1186
1002|MOVIL-VOZ|13/01/24|2191|1186
1011|FIJO-VOZ|13/01/24|57|15
1011|MOVIL-SMS|13/01/24|57|15
1022|MOVIL-VOZ|13/01/24|39562|19045
1049|MOVIL-VOZ|13/01/24|33120|16268
1061|MOVIL-SMS|13/01/24|257|107
2|MOVIL-VOZ|14/01/24|2098574|818558
1115|MOVIL-SMS|14/01/24|1907|868
494|MOVIL-VOZ|14/01/24|279488|138008
494|MOVIL-VOZ|14/01/24|279488|138008
696|FIJO-VOZ|14/01/24|225384|84220
696|FIJO-VOZ|14/01/24|225384|84220
696|FIJO-VOZ|14/01/24|225384|84220
696|FIJO-VOZ|14/01/24|225384|84220
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
999|FIJO-VOZ|14/01/24|310843|120212
1001|MOVIL-SMS|14/01/24|70012|36698
1001|MOVIL-SMS|14/01/24|70012|36698
1001|MOVIL-SMS|14/01/24|70012|36698
1002|MOVIL-SMS|14/01/24|1361|698
1002|MOVIL-VOZ|14/01/24|1361|698
1011|FIJO-VOZ|14/01/24|12|6
1011|MOVIL-SMS|14/01/24|12|6
1022|MOVIL-VOZ|14/01/24|16999|6345
1049|MOVIL-VOZ|14/01/24|15272|6055
1059|MOVIL-VOZ|14/01/24|60194|21860
1060|MOVIL-VOZ|14/01/24|7626|2836
1061|MOVIL-SMS|14/01/24|282|46
1066|MOVIL-SMS|14/01/24|1014|507
1101|MOVIL-SMS|14/01/24|111|75
1101|MOVIL-SMS|14/01/24|111|75
1115|MOVIL-SMS|14/01/24|1907|868
123|MOVIL-VOZ|14/01/24|386|107
1001|MOVIL-SMS|15/01/24|140907|73416
999|FIJO-VOZ|15/01/24|1280037|628279
1001|MOVIL-SMS|15/01/24|140907|73416
1002|MOVIL-SMS|15/01/24|2530|1405
1002|MOVIL-VOZ|15/01/24|2530|1405
1011|FIJO-VOZ|15/01/24|33|27
1011|MOVIL-SMS|15/01/24|33|27
1022|MOVIL-VOZ|15/01/24|75960|32596
1049|MOVIL-VOZ|15/01/24|47723|23997
1059|MOVIL-VOZ|15/01/24|230263|107711
1060|MOVIL-VOZ|15/01/24|36282|17932
1061|MOVIL-SMS|15/01/24|734|300
1066|MOVIL-SMS|15/01/24|1404|702
1067|MOVIL-SMS|15/01/24|2|1
1067|MOVIL-SMS|15/01/24|2|1
1101|MOVIL-SMS|15/01/24|776|329
1101|MOVIL-SMS|15/01/24|776|329
1113|MOVIL-SMS|15/01/24|1|1
1115|MOVIL-SMS|15/01/24|14430|3942
1115|MOVIL-SMS|15/01/24|14430|3942
1122|MOVIL-SMS|15/01/24|106|24
2|MOVIL-VOZ|15/01/24|8215712|4018905
123|MOVIL-VOZ|15/01/24|3200|806
494|MOVIL-VOZ|15/01/24|959699|553769
494|MOVIL-VOZ|15/01/24|959699|553769
696|FIJO-VOZ|15/01/24|1011326|562768
696|FIJO-VOZ|15/01/24|1011326|562768
696|FIJO-VOZ|15/01/24|1011326|562768
696|FIJO-VOZ|15/01/24|1011326|562768
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
999|FIJO-VOZ|15/01/24|1280037|628279
1001|MOVIL-SMS|15/01/24|140907|73416
0|MOVIL-VOZ|16/01/24|4|1
0|MOVIL-VOZ|16/01/24|4|1
2|MOVIL-VOZ|16/01/24|8057452|3849459
123|MOVIL-VOZ|16/01/24|3612|770
494|MOVIL-VOZ|16/01/24|1031009|628951
494|MOVIL-VOZ|16/01/24|1031009|628951
696|FIJO-VOZ|16/01/24|958614|500934
696|FIJO-VOZ|16/01/24|958614|500934
696|FIJO-VOZ|16/01/24|958614|500934
696|FIJO-VOZ|16/01/24|958614|500934
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
999|FIJO-VOZ|16/01/24|1282765|602160
1001|MOVIL-SMS|16/01/24|137346|72245
1001|MOVIL-SMS|16/01/24|137346|72245
1001|MOVIL-SMS|16/01/24|137346|72245
1002|MOVIL-SMS|16/01/24|3151|1730
1002|MOVIL-VOZ|16/01/24|3151|1730
1011|FIJO-VOZ|16/01/24|36|19
1011|MOVIL-SMS|16/01/24|36|19
1022|MOVIL-VOZ|16/01/24|75297|31482
1049|MOVIL-VOZ|16/01/24|47720|23019
1059|MOVIL-VOZ|16/01/24|220520|97736
1060|MOVIL-VOZ|16/01/24|31522|15311
1061|MOVIL-SMS|16/01/24|635|262
1066|MOVIL-SMS|16/01/24|1278|639
1101|MOVIL-SMS|16/01/24|515|349
1101|MOVIL-SMS|16/01/24|515|349
1113|MOVIL-SMS|16/01/24|2|1
1115|MOVIL-SMS|16/01/24|13405|3926
1115|MOVIL-SMS|16/01/24|13405|3926
1122|MOVIL-SMS|16/01/24|283|41
123|MOVIL-VOZ|17/01/24|3699|786
2|MOVIL-VOZ|17/01/24|8544715|3971834
494|MOVIL-VOZ|17/01/24|984567|547326
696|FIJO-VOZ|17/01/24|1114638|581098
696|FIJO-VOZ|17/01/24|1114638|581098
696|FIJO-VOZ|17/01/24|1114638|581098
696|FIJO-VOZ|17/01/24|1114638|581098
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
999|FIJO-VOZ|17/01/24|1373830|634629
1001|MOVIL-SMS|17/01/24|136874|71551
1001|MOVIL-SMS|17/01/24|136874|71551
1001|MOVIL-SMS|17/01/24|136874|71551
1002|MOVIL-SMS|17/01/24|3592|1926
1002|MOVIL-VOZ|17/01/24|3592|1926
1011|FIJO-VOZ|17/01/24|38|25
1011|MOVIL-SMS|17/01/24|38|25
1022|MOVIL-VOZ|17/01/24|84495|34815
1049|MOVIL-VOZ|17/01/24|51917|26093
1059|MOVIL-VOZ|17/01/24|226636|98894
1060|MOVIL-VOZ|17/01/24|33617|16553
1061|MOVIL-SMS|17/01/24|777|305
1066|MOVIL-SMS|17/01/24|372|186
1067|MOVIL-SMS|17/01/24|8|5
1067|MOVIL-SMS|17/01/24|8|5
1101|MOVIL-SMS|17/01/24|557|259
1101|MOVIL-SMS|17/01/24|557|259
1113|MOVIL-SMS|17/01/24|6|3
1115|MOVIL-SMS|17/01/24|12847|4036
1115|MOVIL-SMS|17/01/24|12847|4036
1122|MOVIL-SMS|17/01/24|200|32
